token,date,galaxy_score,sentiment,alt_rank,social_dominance,price_close
SNX,2026-04-25,71.45833333333333,99.5,586,0.0226375,0.301851
SNX,2026-04-26,54.208333333333336,97.04166666666667,84,0.022324999999999998,0.323809
SNX,2026-04-27,57.458333333333336,95.5,590,0.03409583333333334,0.314428
SNX,2026-04-28,51.333333333333336,97.75,233,0.03188333333333333,0.315446
SNX,2026-04-29,53.333333333333336,87.66666666666667,801,0.026483333333333327,0.308502
SNX,2026-04-30,42.833333333333336,94.91666666666667,1239,0.020354166666666666,0.299573
SNX,2026-05-01,63.125,92.41666666666667,164,0.023162500000000003,0.308652
SNX,2026-05-02,74.66666666666667,87.54166666666667,78,0.02293333333333333,0.330017
SNX,2026-05-03,64.75,89.04166666666667,1087,0.02439583333333333,0.316714
SNX,2026-05-04,50.5,83.1,372,0.02281,0.3239323
SOL,2024-05-03,57.86666666666667,86.4,136,8.173219999999999,143.55
SOL,2024-05-04,61.791666666666664,85.5,43,7.532195833333333,146.11
SOL,2024-05-05,65.25,87.54166666666667,172,8.288304166666666,145.69
SOL,2024-05-06,59.583333333333336,86.625,1,8.164666666666667,152.65
SOL,2024-05-07,59.291666666666664,88.16666666666667,124,8.494191666666666,148.19
SOL,2024-05-08,60.375,86.91666666666667,255,7.9294166666666674,142.52
SOL,2024-05-09,60.208333333333336,87.70833333333333,9,8.14805,152.73
SOL,2024-05-10,58.875,87.79166666666667,294,7.868745833333334,146.31
SOL,2024-05-11,58.625,87.25,220,7.836058333333331,145.31
SOL,2024-05-12,60.166666666666664,87.54166666666667,177,8.073445833333333,143.59
SOL,2024-05-13,57.208333333333336,88.20833333333333,2,8.403141666666668,147.14
SOL,2024-05-14,60.958333333333336,86.29166666666667,172,7.568804166666669,142.08
SOL,2024-05-15,54.375,86.54166666666667,33,7.581520833333335,158.01
SOL,2024-05-16,59.291666666666664,86.79166666666667,28,7.6770125,159.15
SOL,2024-05-17,57.083333333333336,85.45833333333333,21,7.731050000000001,169.5
SOL,2024-05-18,51.166666666666664,85.58333333333333,10,8.194474999999999,172.45
SOL,2024-05-19,65.41666666666667,85.33333333333333,10,8.292520833333333,170.07
SOL,2024-05-20,53.291666666666664,85.08333333333333,32,7.947104166666667,186.32
SOL,2024-05-21,60.916666666666664,85.04166666666667,245,7.5823375,178.17
SOL,2024-05-22,60.041666666666664,86.16666666666667,46,8.023762499999998,176.87
SOL,2024-05-23,58.75,86.79166666666667,51,8.709424999999998,176.06
SOL,2024-05-24,55.666666666666664,85.95833333333333,697,8.593587500000002,167.77
SOL,2024-05-25,62.208333333333336,87.70833333333333,225,9.78825,168.37
SOL,2024-05-26,66.08333333333333,86,392,9.509358333333333,163.36
SOL,2024-05-27,58.416666666666664,82.5,20,9.476229166666668,169.81
SOL,2024-05-28,55.666666666666664,84.83333333333333,54,10.074495833333332,168.75
SOL,2024-05-29,57.75,84.625,33,10.113504166666667,168.34
SOL,2024-05-30,54.833333333333336,83.75,95,9.0991,166.91
SOL,2024-05-31,56,83.70833333333333,86,9.251308333333332,165.35
SOL,2024-06-01,57.041666666666664,85.95833333333333,157,8.698358333333331,165.63
SOL,2024-06-02,62.625,85.45833333333333,285,8.628400000000001,163.37
SOL,2024-06-03,56.208333333333336,85.41666666666667,68,8.108266666666667,164.6
SOL,2024-06-04,55.916666666666664,87.20833333333333,19,9.3040625,171.78
SOL,2024-06-05,58.333333333333336,87.33333333333333,175,9.5095625,173.28
SOL,2024-06-06,61.583333333333336,86.08333333333333,116,8.707058333333332,170.55
SOL,2024-06-07,59.75,85.83333333333333,24,8.720729166666667,162.6
SOL,2024-06-08,64.125,82.875,103,7.833804166666664,158.22
SOL,2024-06-09,54.5,82.5,28,8.272225,161.99
SOL,2024-06-10,59.666666666666664,83.25,59,8.187820833333335,158.84
SOL,2024-06-11,59.041666666666664,83.70833333333333,107,8.009758333333334,149.33
SOL,2024-06-12,53.416666666666664,83.16666666666667,74,7.698550000000002,155.03
SOL,2024-06-13,59.833333333333336,83.79166666666667,155,8.028358333333331,147.45
SOL,2024-06-14,59.125,83.08333333333333,148,8.107070833333331,143.02
SOL,2024-06-15,56.625,82.45833333333333,49,8.568258333333334,145.4
SOL,2024-06-16,56.791666666666664,83.16666666666667,8,8.432470833333333,150.21
SOL,2024-06-17,57.583333333333336,84,36,8.371012499999999,143.25
SOL,2024-06-18,56.916666666666664,83.25,51,8.440754166666668,136.86
SOL,2024-06-19,62.041666666666664,82.91666666666667,531,7.9372,135.34
SOL,2024-06-20,63.708333333333336,82.625,189,8.017425,133.69
SOL,2024-06-21,61.625,82.20833333333333,12,7.763541666666668,134.32
SOL,2024-06-22,60.166666666666664,83.54166666666667,144,8.327741666666666,133.93
SOL,2024-06-23,60.166666666666664,84.375,972,9.101741666666667,128.22
SOL,2024-06-24,59.708333333333336,82.41666666666667,18,9.138341666666667,131.55
SOL,2024-06-25,54.5,81.625,31,8.616745833333333,136.23
SOL,2024-06-26,60.916666666666664,83.875,16,8.74265,136.82
SOL,2024-06-27,58.916666666666664,80.375,5,9.423799999999998,149.03
SOL,2024-06-28,64.54166666666667,84.45833333333333,375,11.462333333333332,139.77
SOL,2024-06-29,62.666666666666664,84.125,44,11.102212499999998,140.03
SOL,2024-06-30,59.916666666666664,84.20833333333333,16,9.8586375,146.43
SOL,2024-07-01,59.75,85.16666666666667,97,9.611575,146.35
SOL,2024-07-02,67.125,85.5,1,8.998004166666668,153.64
SOL,2024-07-03,70.91666666666667,85.54166666666667,394,8.942133333333333,140.67
SOL,2024-07-04,63.791666666666664,85,263,8.698175,128.62
SOL,2024-07-05,66.20833333333333,84.125,5,8.278062499999999,134.42
SOL,2024-07-06,69.91666666666667,85.08333333333333,104,8.481191666666668,143.1
SOL,2024-07-07,68,85.04166666666667,588,8.420941666666666,131.85
SOL,2024-07-08,68.20833333333333,84.70833333333333,26,8.287245833333335,139.32
SOL,2024-07-09,71.83333333333333,85.54166666666667,225,8.369983333333332,141.46
SOL,2024-07-10,71.5,86.25,93,8.131433333333332,141.92
SOL,2024-07-11,67.95833333333333,86,912,7.8835000000000015,136.02
SOL,2024-07-12,65.5,84.75,20,7.857733333333335,139.01
SOL,2024-07-13,62.416666666666664,84.25,42,8.017045833333333,141.71
SOL,2024-07-14,63.583333333333336,83.54166666666667,35,8.067391666666667,148.42
SOL,2024-07-15,71.625,83.91666666666667,57,8.069495833333333,159.13
SOL,2024-07-16,69.20833333333333,83,47,7.9090083333333325,160.92
SOL,2024-07-17,66.91666666666667,84.54166666666667,421,7.786924999999997,155.61
SOL,2024-07-18,65.33333333333333,84.625,80,7.670754166666666,159.19
SOL,2024-07-19,66.625,84.79166666666667,10,7.691908333333331,169.31
SOL,2024-07-20,70.5,85.16666666666667,18,7.961079166666665,174.11
SOL,2024-07-21,71.625,84,9,8.204004166666666,183.88
SOL,2024-07-22,72.20833333333333,83.58333333333333,191,8.567666666666666,178.99
SOL,2024-07-23,69.79166666666667,84.375,199,8.115725,173.07
SOL,2024-07-24,66.79166666666667,83.95833333333333,9,7.906683333333333,178.02
SOL,2024-07-25,69.95833333333333,83.375,215,7.946270833333332,171.79
SOL,2024-07-26,66.625,84.45833333333333,22,8.324891666666666,183.37
SOL,2024-07-27,65.66666666666667,84.41666666666667,65,8.376783333333334,185.05
SOL,2024-07-28,62.75,83.29166666666667,34,8.6213125,184.32
SOL,2024-07-29,72.41666666666667,83.54166666666667,363,8.850295833333334,183.05
SOL,2024-07-30,68.83333333333333,83,130,8.615608333333332,179.03
SOL,2024-07-31,69.04166666666667,83.79166666666667,489,9.270475,172.2
SOL,2024-08-01,65.125,84.08333333333333,148,9.099058333333334,167.1
SOL,2024-08-02,68.29166666666667,83.08333333333333,393,9.143158333333334,153.21
SOL,2024-08-03,68.79166666666667,82.875,281,9.443954166666666,143.5
SOL,2024-08-04,68.375,82.25,93,11.150420833333333,139.24
SOL,2024-08-05,68.70833333333333,79.70833333333333,80,9.4702875,131.18
SOL,2024-08-06,68.83333333333333,81.125,32,8.5574625,143.83
SOL,2024-08-07,67.375,81.95833333333333,1,8.872962499999998,145.61
SOL,2024-08-08,70,82.625,102,8.806854166666666,162.22
SOL,2024-08-09,70.41666666666667,83.33333333333333,204,8.951224999999997,156.52
SOL,2024-08-10,63.625,83.5,581,9.067829166666666,154
SOL,2024-08-11,59.333333333333336,83.125,473,9.279508333333334,141.37
SOL,2024-08-12,69.875,83.54166666666667,125,9.7025375,146.59
SOL,2024-08-13,68.625,83.25,249,9.214337500000001,146.43
SOL,2024-08-14,69.25,83.79166666666667,94,9.198720833333333,144.17
SOL,2024-08-15,69.91666666666667,83.70833333333333,68,9.122591666666667,143.79
SOL,2024-08-16,65.83333333333333,83.25,439,8.794245833333331,139.13
SOL,2024-08-17,64.25,83.54166666666667,93,9.241545833333335,141.71
SOL,2024-08-18,70.41666666666667,82.79166666666667,390,8.9432875,142.55
SOL,2024-08-19,70.75,83.25,149,9.3287,144.54
SOL,2024-08-20,67.375,82.125,587,8.9372625,142.66
SOL,2024-08-21,69.625,81.91666666666667,14,9.014579166666666,142.54
SOL,2024-08-22,70.54166666666667,82.45833333333333,325,9.200079166666667,143.24
SOL,2024-08-23,70.20833333333333,83.375,85,9.225579166666668,153.08
SOL,2024-08-24,67.95833333333333,83.875,20,9.314324999999998,160.73
SOL,2024-08-25,69.54166666666667,82.95833333333333,226,9.075224999999998,161.16
SOL,2024-08-26,71.125,82.33333333333333,189,8.816291666666665,157.02
SOL,2024-08-27,71.875,82.83333333333333,44,8.877770833333335,146.93
SOL,2024-08-28,71.70833333333333,82.79166666666667,108,8.400341666666668,143.93
SOL,2024-08-29,71.125,83.33333333333333,1116,8.767895833333332,139.93
SOL,2024-08-30,71.70833333333333,83.66666666666667,171,8.633791666666667,138.19
SOL,2024-08-31,69,83.41666666666667,56,8.751283333333335,135.18
SOL,2024-09-01,70.29166666666667,82.45833333333333,236,8.781929166666666,128.84
SOL,2024-09-02,75.125,81.625,791,8.56803333333333,135.18
SOL,2024-09-03,64.875,82.08333333333333,210,8.591170833333335,128.3
SOL,2024-09-04,66.58333333333333,82.08333333333333,97,8.50275,133.83
SOL,2024-09-05,67.625,81.75,62,8.395645833333333,129.38
SOL,2024-09-06,72.75,81.75,267,8.249812499999999,124.8
SOL,2024-09-07,69.04166666666667,81.20833333333333,88,8.221466666666666,127.7
SOL,2024-09-08,68.25,81.20833333333333,186,8.394554166666667,130.15
SOL,2024-09-09,71.5,79.83333333333333,89,8.480554166666668,134.93
SOL,2024-09-10,73.08333333333333,81.125,130,8.489625000000002,135.62
SOL,2024-09-11,71.08333333333333,81.08333333333333,80,8.5624375,132.53
SOL,2024-09-12,70.75,82.58333333333333,34,8.444745833333332,136.29
SOL,2024-09-13,71.29166666666667,82.58333333333333,115,8.217245833333331,138.67
SOL,2024-09-14,68.70833333333333,83.875,231,8.378649999999999,137.05
SOL,2024-09-15,67.41666666666667,83.41666666666667,64,8.467450000000001,131.49
SOL,2024-09-16,70.70833333333333,83.54166666666667,377,8.23675,131.43
SOL,2024-09-17,71.5,84.08333333333333,53,8.357474999999999,131.39
SOL,2024-09-18,71,84.16666666666667,135,8.154583333333333,132.42
SOL,2024-09-19,72.91666666666667,82.91666666666667,167,8.390983333333333,142.69
SOL,2024-09-20,72.83333333333333,82.41666666666667,28,9.311616666666666,146.48
SOL,2024-09-21,72.25,82.08333333333333,129,10.4169875,149.67
SOL,2024-09-22,71.79166666666667,83.29166666666667,120,10.063358333333332,144.96
SOL,2024-09-23,69.45833333333333,83.33333333333333,137,9.501345833333332,144.91
SOL,2024-09-24,70.20833333333333,84.04166666666667,259,9.2425875,152.89
SOL,2024-09-25,71.91666666666667,84.79166666666667,173,9.255795833333332,147.63
SOL,2024-09-26,70.45833333333333,84.625,265,8.374241666666668,155.47
SOL,2024-09-27,70.125,85.04166666666667,161,8.347666666666669,157.61
SOL,2024-09-28,70.33333333333333,85.41666666666667,816,8.497416666666666,156.96
SOL,2024-09-29,70.25,85.875,568,8.474716666666666,158.62
SOL,2024-09-30,71.58333333333333,84.95833333333333,929,8.248229166666667,151.99
SOL,2024-10-01,69.58333333333333,84.91666666666667,150,8.139295833333334,145.21
SOL,2024-10-02,69.875,85,129,8.054704166666665,140.45
SOL,2024-10-03,71.25,85,152,8.168691666666666,136.65
SOL,2024-10-04,70.33333333333333,84.95833333333333,159,7.985733333333335,143.16
SOL,2024-10-05,68.95833333333333,84.20833333333333,183,7.833095833333334,142.74
SOL,2024-10-06,70.625,84.16666666666667,156,8.060570833333335,146.35
SOL,2024-10-07,73.125,84.41666666666667,277,8.136029166666669,144.02
SOL,2024-10-08,70.33333333333333,83.08333333333333,71,8.164583333333333,143.43
SOL,2024-10-09,70.25,81.91666666666667,53,8.021283333333335,139.53
SOL,2024-10-10,68.83333333333333,82.625,343,8.0566875,138.76
SOL,2024-10-11,67.375,83.125,52,7.8491833333333325,145.32
SOL,2024-10-12,69.375,84.54166666666667,237,7.765445833333335,146.49
SOL,2024-10-13,71.66666666666667,83.95833333333333,1,7.758233333333332,147.32
SOL,2024-10-14,70.5,84.375,25,8.0030625,157.35
SOL,2024-10-15,72.54166666666667,85.29166666666667,265,7.627358333333333,154.62
SOL,2024-10-16,71,85.66666666666667,166,7.714225,154.26
SOL,2024-10-17,69.375,85.625,291,7.539454166666668,150.27
SOL,2024-10-18,70.5,84.41666666666667,4,7.470716666666667,155.07
SOL,2024-10-19,73.83333333333333,83.625,1,7.2134125000000004,159.59
SOL,2024-10-20,71.08333333333333,84.25,16,7.383220833333335,166.57
SOL,2024-10-21,70.91666666666667,85.04166666666667,111,7.803312499999998,166.38
SOL,2024-10-22,70.08333333333333,85.875,89,7.579433333333333,167.21
SOL,2024-10-23,70.29166666666667,86.58333333333333,1,7.588300000000001,171.31
SOL,2024-10-24,71,85,36,7.819687500000001,177.37
SOL,2024-10-25,67.66666666666667,85.33333333333333,211,8.048791666666668,164.34
SOL,2024-10-26,70.41666666666667,85.25,104,7.990133333333333,170.56
SOL,2024-10-27,73.08333333333333,84.875,1,8.443825000000002,177.06
SOL,2024-10-28,72.20833333333333,84.83333333333333,162,8.499308333333333,178.33
SOL,2024-10-29,70.625,85.54166666666667,485,8.028479166666665,179.17
SOL,2024-10-30,66.08333333333333,85.875,276,7.7119375,175.08
SOL,2024-10-31,67.625,86,280,7.720837499999999,168.4
SOL,2024-11-01,70.29166666666667,85.125,355,7.746545833333332,166.29
SOL,2024-11-02,67.58333333333333,85.04166666666667,117,8.012020833333333,166
SOL,2024-11-03,76.875,84.58333333333333,196,8.125525,162.67
SOL,2024-11-04,71.41666666666667,84.91666666666667,253,8.005437500000003,157.94
SOL,2024-11-05,59.625,85.33333333333333,20,7.965808333333334,166.96
SOL,2024-11-06,72.5,85.66666666666667,147,7.987220833333333,187.26
SOL,2024-11-07,69.45833333333333,85.95833333333333,53,7.544725,196.07
SOL,2024-11-08,64.625,85.625,69,9.212841666666666,199.83
SOL,2024-11-09,70.79166666666667,85.41666666666667,394,8.992470833333332,200.17
SOL,2024-11-10,71.95833333333333,83.66666666666667,154,8.178704166666666,210.19
SOL,2024-11-11,74.04166666666667,83.5,179,7.619166666666666,222.64
SOL,2024-11-12,74.04166666666667,84.66666666666667,441,8.026354166666666,213.07
SOL,2024-11-13,73,84.20833333333333,13,8.267466666666666,215.4
SOL,2024-11-14,73.875,84.29166666666667,752,8.345033333333335,209.15
SOL,2024-11-15,71.58333333333333,83.875,87,8.304458333333335,219.15
SOL,2024-11-16,71.66666666666667,83.25,604,8.052475000000003,215.49
SOL,2024-11-17,73.54166666666667,84.04166666666667,30,8.5429625,237.47
SOL,2024-11-18,74.16666666666667,83.625,402,9.3501125,239.78
SOL,2024-11-19,70.91666666666667,83.66666666666667,220,9.6851375,237.91
SOL,2024-11-20,70.83333333333333,82.66666666666667,150,10.249995833333335,236.85
SOL,2024-11-21,69.83333333333333,81.54166666666667,10,9.838295833333333,256.38
SOL,2024-11-22,75.66666666666667,80.16666666666667,444,12.502754166666664,256.25
SOL,2024-11-23,68.41666666666667,79.875,567,11.1411875,253.7
SOL,2024-11-24,62.541666666666664,82.29166666666667,574,9.874266666666669,253.45
SOL,2024-11-25,60.708333333333336,83.04166666666667,630,9.693587499999998,234.54
SOL,2024-11-26,70.20833333333333,83,336,9.638608333333334,230.78
SOL,2024-11-27,70.70833333333333,84,266,8.802812499999996,241.36
SOL,2024-11-28,71.91666666666667,84.125,443,8.645266666666666,237.65
SOL,2024-11-29,70.75,83.95833333333333,167,8.931424999999999,243.7
SOL,2024-11-30,71.91666666666667,83.83333333333333,553,8.603445833333334,238.16
SOL,2024-12-01,72.58333333333333,84.375,165,8.674775000000002,237.55
SOL,2024-12-02,73.75,83.5,745,9.196491666666665,224.79
SOL,2024-12-03,72.45833333333333,83.83333333333333,460,8.973491666666666,234.33
SOL,2024-12-04,71.33333333333333,83.625,703,8.858295833333335,229.07
SOL,2024-12-05,71,81.75,100,8.746554166666668,237.3
SOL,2024-12-06,71.625,82.29166666666667,630,8.8105375,237.01
SOL,2024-12-07,70.125,82.41666666666667,140,8.795095833333333,238.89
SOL,2024-12-08,71.75,83.125,238,8.245716666666665,237.58
SOL,2024-12-09,72.125,84.58333333333333,99,8.607174999999998,217.62
SOL,2024-12-10,72.54166666666667,85.20833333333333,82,9.0474625,213.53
SOL,2024-12-11,72.83333333333333,83.45833333333333,210,8.964700000000002,227.07
SOL,2024-12-12,72.08333333333333,83.625,160,9.36347916666667,227.03
SOL,2024-12-13,69.66666666666667,83.54166666666667,577,9.171541666666668,224.6
SOL,2024-12-14,73.41666666666667,83.95833333333333,333,9.405670833333332,219.87
SOL,2024-12-15,61.333333333333336,83.54166666666667,183,9.61009166666667,224.54
SOL,2024-12-16,73.04166666666667,84.375,1580,9.377795833333332,216.52
SOL,2024-12-17,74,84.45833333333333,26,9.513762499999999,222.74
SOL,2024-12-18,74.54166666666667,84.29166666666667,159,9.163299999999998,205.36
SOL,2024-12-19,72,83.875,37,8.925129166666666,194.9
SOL,2024-12-20,71.29166666666667,83.54166666666667,196,9.23264166666667,194.12
SOL,2024-12-21,69.04166666666667,83.83333333333333,381,9.151320833333333,181.03
SOL,2024-12-22,68.5,84.54166666666667,198,9.174199999999999,180.15
SOL,2024-12-23,69.66666666666667,84.45833333333333,222,9.3717375,189.84
SOL,2024-12-24,70.91666666666667,84.625,1,9.453170833333333,197.5
SOL,2024-12-25,76.625,85.70833333333333,279,9.748308333333332,197.36
SOL,2024-12-26,73.20833333333333,85.66666666666667,75,9.547770833333333,188.14
SOL,2024-12-27,72.29166666666667,85.33333333333333,565,9.218875,183.75
SOL,2024-12-28,72.16666666666667,84.75,48,9.195375,194.83
SOL,2024-12-29,72.625,85.16666666666667,328,9.185362500000002,189.93
SOL,2024-12-30,74.04166666666667,85.33333333333333,282,9.342804166666667,190.7
SOL,2024-12-31,74.75,85.20833333333333,372,9.399729166666667,189.45
SOL,2025-01-01,73.20833333333333,86.04166666666667,155,9.093987499999999,193.84784
SOL,2025-01-02,76.75,86.20833333333333,2,9.262749999999999,207.86
SOL,2025-01-03,76.875,86.25,237,9.5330875,217.76272
SOL,2025-01-04,76.25,85.95833333333333,184,9.3483125,216.64864
SOL,2025-01-05,72.95833333333333,85.79166666666667,358,9.26735,213.3949
SOL,2025-01-06,73.54166666666667,85.45833333333333,60,8.938154166666667,218.40384
SOL,2025-01-07,75.625,85.41666666666667,99,9.060937499999998,202.20486
SOL,2025-01-08,72.20833333333333,84.79166666666667,82,9.379158333333333,197.57201
SOL,2025-01-09,76.83333333333333,82.70833333333333,779,9.920620833333336,185.0265
SOL,2025-01-10,71.5,85.33333333333333,19,9.797941666666668,188.22
SOL,2025-01-11,71.33333333333333,85.04166666666667,62,9.274458333333332,188.09
SOL,2025-01-12,73,84.08333333333333,2,9.438216666666667,188.4697
SOL,2025-01-13,72.375,84.66666666666667,150,9.165887499999998,183.07
SOL,2025-01-14,72.29166666666667,84.75,3,8.957379166666668,187.50147
SOL,2025-01-15,72.75,85.25,37,8.627766666666666,205.90903
SOL,2025-01-16,76.625,86.29166666666667,3,8.933179166666667,210.8
SOL,2025-01-17,72.95833333333333,85.54166666666667,241,9.430275000000002,220.31
SOL,2025-01-18,77.83333333333333,82.45833333333333,1,11.558858333333333,262.65
SOL,2025-01-19,81.79166666666667,81.45833333333333,259,14.029195833333338,241.4
SOL,2025-01-20,73.16666666666667,78.29166666666667,494,13.97865416666667,245.41
SOL,2025-01-21,68.66666666666667,79.08333333333333,371,12.407545833333335,248.78
SOL,2025-01-22,69.16666666666667,81.66666666666667,60,11.779654166666669,256.47
SOL,2025-01-23,72.33333333333333,82.58333333333333,310,11.717695833333332,253.45896
SOL,2025-01-24,73.375,82.83333333333333,267,11.440416666666666,253.37102
SOL,2025-01-25,73.66666666666667,84.83333333333333,38,12.500495833333332,258.12
SOL,2025-01-26,69.66666666666667,83.29166666666667,610,13.000124999999997,243.06
SOL,2025-01-27,67.95833333333333,83,54,13.288279166666667,234.43
SOL,2025-01-28,70.83333333333333,83.375,167,12.143875,225.8
SOL,2025-01-29,69.66666666666667,83.91666666666667,106,11.664191666666667,230.96
SOL,2025-01-30,73,84.5,129,11.33235,239.07
SOL,2025-01-31,74.45833333333333,83.875,449,10.902333333333337,231.64396
SOL,2025-02-01,71.25,83.83333333333333,117,10.809208333333332,214.17
SOL,2025-02-02,71.125,82.5,130,10.834287500000002,201.89
SOL,2025-02-03,71.25,81.95833333333333,181,10.758054166666666,216.25004
SOL,2025-02-04,70.41666666666667,83.54166666666667,1511,10.632104166666668,204.71
SOL,2025-02-05,72.41666666666667,84,355,10.583879166666668,195.99
SOL,2025-02-06,71,83.5,102,10.451579166666665,188.82
SOL,2025-02-07,71.45833333333333,82.75,60,10.460270833333336,192.19876
SOL,2025-02-08,72.33333333333333,82.20833333333333,159,11.037179166666663,200.46
SOL,2025-02-09,70.83333333333333,82.33333333333333,248,11.284379166666666,199.02
SOL,2025-02-10,73.41666666666667,82.33333333333333,383,11.183537499999998,199.89
SOL,2025-02-11,72.04166666666667,81.75,452,10.965158333333333,198.04
SOL,2025-02-12,71.5,82.16666666666667,532,11.061733333333331,196.77204
SOL,2025-02-13,71.125,82.04166666666667,259,10.540770833333335,194.37542
SOL,2025-02-14,72.70833333333333,82.54166666666667,95,10.728008333333333,199.85093
SOL,2025-02-15,72.91666666666667,81.66666666666667,446,10.749062499999999,194.47565
SOL,2025-02-16,72.04166666666667,79.75,668,10.977841666666665,188.46
SOL,2025-02-17,71.83333333333333,76.79166666666667,865,11.425566666666667,178.63
SOL,2025-02-18,73.04166666666667,75.375,209,12.279645833333333,168.81
SOL,2025-02-19,71.33333333333333,75.25,458,12.106625,169.0234
SOL,2025-02-20,72.25,78.04166666666667,25,11.8436375,175.47
SOL,2025-02-21,71.70833333333333,80.08333333333333,531,11.327745833333331,169.16
SOL,2025-02-22,72.04166666666667,80.125,428,11.268954166666667,172.14275
SOL,2025-02-23,72.45833333333333,78.66666666666667,636,11.193362500000005,167.38
SOL,2025-02-24,70.41666666666667,78.83333333333333,769,11.462541666666668,141.82578
SOL,2025-02-25,72.375,76.91666666666667,193,12.222070833333333,145.44
SOL,2025-02-26,69.66666666666667,78.33333333333333,936,11.659841666666667,135.22
SOL,2025-02-27,70.66666666666667,78.54166666666667,89,11.162733333333334,137.57909
SOL,2025-02-28,72.04166666666667,78.875,1,11.103862499999996,148.07181
SOL,2025-03-01,72.5,80.45833333333333,666,11.463245833333334,143.63909
SOL,2025-03-02,70.375,81.58333333333333,23,11.540916666666668,178.4579
SOL,2025-03-03,82.16666666666667,81.5,718,12.022854166666667,142.71125
SOL,2025-03-04,69.91666666666667,81.33333333333333,157,11.6453875,145.02
SOL,2025-03-05,70.79166666666667,82.41666666666667,103,11.416833333333331,146.21669
SOL,2025-03-06,69.29166666666667,83.70833333333333,1543,10.943570833333332,143.35272
SOL,2025-03-07,73.5,84.33333333333333,500,10.680216666666666,139.23694
SOL,2025-03-08,72.625,84.83333333333333,256,10.672558333333333,136.95884
SOL,2025-03-09,70.79166666666667,84.29166666666667,86,10.492187499999998,126.44108
SOL,2025-03-10,69.45833333333333,82.45833333333333,586,10.147991666666666,118.30227
SOL,2025-03-11,62.041666666666664,82.04166666666667,114,9.813945833333333,125.26575
SOL,2025-03-12,57.875,83.41666666666667,283,9.7128125,126.58996
SOL,2025-03-13,47.375,83.66666666666667,500,9.536537500000001,123.30006
SOL,2025-03-14,71.33333333333333,84.70833333333333,3,10.047875,133.41644
SOL,2025-03-15,71.5,83.25,228,10.049999999999999,135.92143
SOL,2025-03-16,54.166666666666664,86.20833333333333,633,9.352370833333332,126.03446
SOL,2025-03-17,52.625,86.04166666666667,357,10.501166666666668,128.16039
SOL,2025-03-18,50.625,85.41666666666667,503,10.492358333333334,125.31762
SOL,2025-03-19,65.79166666666667,85.04166666666667,59,10.027725000000002,135.74035
SOL,2025-03-20,52.541666666666664,85.125,840,9.4523875,127.49925
SOL,2025-03-21,53.083333333333336,85.58333333333333,191,9.298970833333334,128.42681
SOL,2025-03-22,58.666666666666664,84.5,610,9.7461125,128.49302
SOL,2025-03-23,55.208333333333336,85.5,34,9.9007,132.61007
SOL,2025-03-24,65.125,84.79166666666667,64,9.601304166666669,140.92215
SOL,2025-03-25,75,84.70833333333333,90,9.428491666666668,143.90249
SOL,2025-03-26,63.25,84.58333333333333,583,9.258437500000001,137.28943
SOL,2025-03-27,46.708333333333336,85.41666666666667,95,9.080479166666668,138.35487
SOL,2025-03-28,49.541666666666664,85,272,9.193583333333335,129.43876
SOL,2025-03-29,44.458333333333336,84,195,9.0407125,124.59424
SOL,2025-03-30,49.083333333333336,83.83333333333333,251,8.651787500000001,124.536
SOL,2025-03-31,56.375,84.75,115,8.483304166666665,124.65424
SOL,2025-04-01,60.708333333333336,84.625,152,8.567158333333332,126.99667
SOL,2025-04-02,62.75,83.83333333333333,270,8.763191666666664,118.71
SOL,2025-04-03,56.5,83.66666666666667,415,9.188050000000002,117.05626
SOL,2025-04-04,59.791666666666664,83.75,22,9.201929166666666,122.78487
SOL,2025-04-05,55.083333333333336,84.08333333333333,476,9.585600000000001,119.99
SOL,2025-04-06,52.625,83.20833333333333,329,9.118416666666668,106.23
SOL,2025-04-07,49.541666666666664,81,273,9.204045833333334,106.89711
SOL,2025-04-08,61.958333333333336,81.95833333333333,82,8.681004166666668,105.48423
SOL,2025-04-09,52.208333333333336,81.625,102,8.664945833333334,119.0818
SOL,2025-04-10,60.916666666666664,82.58333333333333,421,9.027483333333334,112.79754
SOL,2025-04-11,64.83333333333333,83.41666666666667,53,9.158341666666667,121.51343
SOL,2025-04-12,65.41666666666667,84,45,9.420037500000001,132.26787
SOL,2025-04-13,56.875,83.33333333333333,177,9.589295833333333,127.66
SOL,2025-04-14,55.958333333333336,82.95833333333333,143,9.356925,129.29824
SOL,2025-04-15,47.625,83.95833333333333,322,9.324520833333331,126.24962
SOL,2025-04-16,54.5,84.375,22,9.463395833333331,131.44755
SOL,2025-04-17,60.666666666666664,83.875,99,9.851187499999998,134.59965
SOL,2025-04-18,54.958333333333336,84,517,9.610054166666666,133.97
SOL,2025-04-19,62.125,83.54166666666667,72,9.508666666666667,139.75032
SOL,2025-04-20,58,83.54166666666667,509,9.574916666666667,137.7789
SOL,2025-04-21,62.791666666666664,83.20833333333333,551,9.151179166666667,136.69354
SOL,2025-04-22,64.70833333333333,83.70833333333333,130,9.006329166666667,148.74441
SOL,2025-04-23,59.375,83.33333333333333,227,9.045174999999999,151.15316
SOL,2025-04-24,55.916666666666664,82.91666666666667,165,8.922433333333334,152.33369
SOL,2025-04-25,57.041666666666664,83.25,783,8.964179166666664,150.91545
